,name_normalized,total_points
20866,alexander srloth,0
20867,alexander srloth,1
20868,alexander srloth,0
20869,alexander srloth,1
20870,alexander srloth,0
20871,alexander srloth,1
20872,alexander srloth,1
20873,alexander srloth,0
20874,alexander srloth,1
20875,alexander srloth,0
20876,alexander srloth,0
20877,alexander srloth,0
20878,alexander srloth,0
20879,alexander srloth,0
20880,alexander srloth,0
20881,alexander srloth,0
20882,alexander srloth,0
20883,alexander srloth,0
20884,alexander srloth,0
20885,alexander srloth,0
20886,alexander srloth,0
20887,alexander srloth,0
20888,alexander srloth,0
20889,alexander srloth,0
20890,alexander srloth,0
20891,alexander srloth,0
20892,alexander srloth,0
20893,alexander srloth,0
20894,alexander srloth,0
20895,alexander srloth,0
20896,alexandre lacazette,1
20897,alexandre lacazette,1
20898,alexandre lacazette,4
20899,alexandre lacazette,12
20900,alexandre lacazette,5
20901,alexandre lacazette,8
20902,alexandre lacazette,5
20903,alexandre lacazette,12
20904,alexandre lacazette,2
20905,alexandre lacazette,2
20906,alexandre lacazette,6
20907,alexandre lacazette,2
20908,alexandre lacazette,0
20909,alexandre lacazette,7
20910,alexandre lacazette,4
20911,alexandre lacazette,1
20912,alexandre lacazette,4
20913,alexandre lacazette,5
20914,alexandre lacazette,6
20915,alexandre lacazette,1
20916,alexandre lacazette,6
20917,alexandre lacazette,2
20918,alexandre lacazette,8
20919,alexandre lacazette,7
20920,alexandre lacazette,2
20921,alexandre lacazette,9
20922,alexandre lacazette,7
20923,alexandre lacazette,5
20924,alexandre lacazette,4
20925,alexandre lacazette,8
20926,alexandre lacazette,7
20927,alexandre lacazette,2
20928,alexandre lacazette,0
20929,alexandre lacazette,5
20930,alexandre lacazette,2
20931,alexandre lacazette,2
20932,alexandre lacazette,2
20933,alexandre lacazette,0
20934,alexandre nascimento costa silva,0
20935,alexandre nascimento costa silva,0
20936,alexandre nascimento costa silva,0
20937,alexandre nascimento costa silva,1
20938,alexandre nascimento costa silva,0
20939,alexandre nascimento costa silva,0
20940,alexandre nascimento costa silva,0
20941,alexandre nascimento costa silva,0
20942,alexandre nascimento costa silva,0
20943,alexandre nascimento costa silva,0
20944,alexandre nascimento costa silva,0
20945,alexandre nascimento costa silva,0
20946,alexandre nascimento costa silva,0
20947,alexandre nascimento costa silva,0
20948,alexandre nascimento costa silva,0
20949,alexandre nascimento costa silva,0
20950,alexandre nascimento costa silva,0
20951,alexandre nascimento costa silva,0
20952,alexandre nascimento costa silva,0
20953,alexandre nascimento costa silva,0
20954,alexandre nascimento costa silva,0
20955,alexandre nascimento costa silva,0
20956,alexis sanchez,5
20957,alexis sanchez,0
20958,alexis sanchez,1
20959,alexis sanchez,5
20960,alexis sanchez,2
20961,alexis sanchez,2
20962,alexis sanchez,0
20963,alexis sanchez,7
20964,alexis sanchez,0
20965,alexis sanchez,0
20966,alexis sanchez,5
20967,alexis sanchez,1
20968,alexis sanchez,1
20969,alexis sanchez,0
20970,alexis sanchez,0
20971,alexis sanchez,0
20972,alexis sanchez,0
20973,alexis sanchez,0
20974,alexis sanchez,0
20975,alexis sanchez,0
20976,alexis sanchez,4
20977,alexis sanchez,0
20978,alexis sanchez,0
20979,alexis sanchez,4
20980,alexis sanchez,3
20981,alexis sanchez,1
20982,alexis sanchez,1
20983,alexis sanchez,1
20984,alexis sanchez,1
20985,alexis sanchez,0
20986,alexis sanchez,0
20987,alexis sanchez,0
20988,alexis sanchez,0
20989,alexis sanchez,0
20990,alexis sanchez,1
20991,alexis sanchez,1
20992,alexis sanchez,1
20993,alexis sanchez,0
20994,alfie jones,0
20995,alfie jones,0
20996,alfie jones,0
20997,alfie jones,0
20998,alfie jones,0
20999,alfie jones,0
21000,alfie jones,0
21001,alfie jones,0
21002,alfie jones,0
21003,alfie jones,0
21004,alfie jones,0
21005,alfie jones,0
21006,alfie jones,0
21007,alfie jones,0
21008,alfie mawson,0
21009,alfie mawson,0
21010,alfie mawson,0
21011,alfie mawson,1
21012,alfie mawson,1
21013,alfie mawson,0
21014,alfie mawson,0
21015,alfie mawson,0
21016,alfie mawson,0
21017,alfie mawson,0
21018,alfie mawson,0
21019,alfie mawson,1
21020,alfie mawson,0
21021,alfie mawson,1
21022,alfie mawson,2
21023,alfie mawson,0
21024,alfie mawson,1
21025,alfie mawson,8
21026,alfie mawson,2
21027,alfie mawson,1
21028,alfie mawson,0
21029,alfie mawson,0
21030,alfie mawson,0
21031,alfie mawson,0
21032,alfie mawson,0
21033,alfie mawson,0
21034,alfie mawson,0
21035,alfie mawson,0
21036,alfie mawson,0
21037,alfie mawson,0
21038,alfie mawson,0
21039,alfie mawson,0
21040,alfie mawson,0
21041,alfie mawson,0
21042,alfie mawson,0
21043,alfie mawson,1
21044,alfie mawson,0
21045,alfie mawson,0
21046,alfie whiteman,0
21047,alfie whiteman,0
21048,alfie whiteman,0
21049,alfie whiteman,0
21050,alfie whiteman,0
21051,alfie whiteman,0
21052,alfie whiteman,0
21053,alfie whiteman,0
21054,alfie whiteman,0
21055,alfie whiteman,0
21056,alfie whiteman,0
21057,alfie whiteman,0
21058,alfie whiteman,0
21059,alfie whiteman,0
21060,alfie whiteman,0
21061,alfie whiteman,0
21062,alfie whiteman,0
21063,alfie whiteman,0
21064,alfie whiteman,0
21065,alfie whiteman,0
21066,alfie whiteman,0
21067,alfie whiteman,0
21068,alfie whiteman,0
21069,alfie whiteman,0
21070,alfie whiteman,0
21071,alfie whiteman,0
21072,alfie whiteman,0
21073,alfie whiteman,0
21074,alfie whiteman,0
21075,alfie whiteman,0
21076,alfie whiteman,0
21077,alfie whiteman,0
21078,alfie whiteman,0
21079,alireza jahanbakhsh,1
21080,alireza jahanbakhsh,0
21081,alireza jahanbakhsh,1
21082,alireza jahanbakhsh,1
21083,alireza jahanbakhsh,1
21084,alireza jahanbakhsh,1
21085,alireza jahanbakhsh,1
21086,alireza jahanbakhsh,2
21087,alireza jahanbakhsh,2
21088,alireza jahanbakhsh,3
21089,alireza jahanbakhsh,2
21090,alireza jahanbakhsh,0
21091,alireza jahanbakhsh,0
21092,alireza jahanbakhsh,0
21093,alireza jahanbakhsh,0
21094,alireza jahanbakhsh,0
21095,alireza jahanbakhsh,0
21096,alireza jahanbakhsh,0
21097,alireza jahanbakhsh,0
21098,alireza jahanbakhsh,0
21099,alireza jahanbakhsh,0
21100,alireza jahanbakhsh,0
21101,alireza jahanbakhsh,0
21102,alireza jahanbakhsh,0
21103,alireza jahanbakhsh,0
21104,alireza jahanbakhsh,1
21105,alireza jahanbakhsh,0
21106,alireza jahanbakhsh,3
21107,alireza jahanbakhsh,2
21108,alireza jahanbakhsh,2
21109,alireza jahanbakhsh,2
21110,alireza jahanbakhsh,0
21111,alireza jahanbakhsh,2
21112,alireza jahanbakhsh,0
21113,alireza jahanbakhsh,3
21114,alireza jahanbakhsh,0
21115,alireza jahanbakhsh,1
21116,alireza jahanbakhsh,2
21117,alisson ramses becker,7
21118,alisson ramses becker,6
21119,alisson ramses becker,6
21120,alisson ramses becker,3
21121,alisson ramses becker,2
21122,alisson ramses becker,6
21123,alisson ramses becker,3
21124,alisson ramses becker,6
21125,alisson ramses becker,6
21126,alisson ramses becker,2
21127,alisson ramses becker,3
21128,alisson ramses becker,7
21129,alisson ramses becker,6
21130,alisson ramses becker,9
21131,alisson ramses becker,3
21132,alisson ramses becker,6
21133,alisson ramses becker,2
21134,alisson ramses becker,9
21135,alisson ramses becker,6
21136,alisson ramses becker,2
21137,alisson ramses becker,1
21138,alisson ramses becker,6
21139,alisson ramses becker,1
21140,alisson ramses becker,2
21141,alisson ramses becker,2
21142,alisson ramses becker,6
21143,alisson ramses becker,10
21144,alisson ramses becker,7
21145,alisson ramses becker,8
21146,alisson ramses becker,0
21147,alisson ramses becker,2
21148,alisson ramses becker,2
21149,alisson ramses becker,2
21150,alisson ramses becker,7
21151,alisson ramses becker,6
21152,alisson ramses becker,6
21153,alisson ramses becker,2
21154,alisson ramses becker,6
21155,ander herrera,0
21156,ander herrera,0
21157,ander herrera,0
21158,ander herrera,1
21159,ander herrera,0
21160,ander herrera,0
21161,ander herrera,0
21162,ander herrera,0
21163,ander herrera,1
21164,ander herrera,1
21165,ander herrera,1
21166,ander herrera,2
21167,ander herrera,0
21168,ander herrera,9
21169,ander herrera,8
21170,ander herrera,2
21171,ander herrera,2
21172,ander herrera,8
21173,ander herrera,4
21174,ander herrera,4
21175,ander herrera,3
21176,ander herrera,2
21177,ander herrera,2
21178,ander herrera,0
21179,ander herrera,3
21180,ander herrera,3
21181,ander herrera,1
21182,ander herrera,0
21183,ander herrera,0
21184,ander herrera,0
21185,ander herrera,3
21186,ander herrera,0
21187,ander herrera,0
21188,ander herrera,0
21189,ander herrera,0
21190,ander herrera,1
21191,ander herrera,1
21192,ander herrera,0
21193,anders lindegaard,0
21194,anders lindegaard,0
21195,anders lindegaard,0
21196,anders lindegaard,0
21197,anders lindegaard,0
21198,anders lindegaard,0
21199,anders lindegaard,0
21200,anders lindegaard,0
21201,anders lindegaard,0
21202,anders lindegaard,0
21203,anders lindegaard,0
21204,anders lindegaard,0
21205,anders lindegaard,0
21206,anders lindegaard,0
21207,anders lindegaard,0
21208,anders lindegaard,0
21209,anders lindegaard,0
21210,anders lindegaard,0
21211,anders lindegaard,0
21212,anders lindegaard,0
21213,anders lindegaard,0
21214,anders lindegaard,0
21215,anders lindegaard,0
21216,anders lindegaard,0
21217,anders lindegaard,0
21218,anders lindegaard,0
21219,anders lindegaard,0
21220,anders lindegaard,0
21221,anders lindegaard,0
21222,anders lindegaard,0
21223,anders lindegaard,0
21224,anders lindegaard,0
21225,anders lindegaard,0
21226,anders lindegaard,0
21227,anders lindegaard,0
21228,anders lindegaard,0
21229,anders lindegaard,0
21230,anders lindegaard,0
21231,andre gray,2
21232,andre gray,6
21233,andre gray,2
21234,andre gray,2
21235,andre gray,8
21236,andre gray,6
21237,andre gray,2
21238,andre gray,1
21239,andre gray,1
21240,andre gray,1
21241,andre gray,0
21242,andre gray,1
21243,andre gray,1
21244,andre gray,1
21245,andre gray,1
21246,andre gray,0
21247,andre gray,0
21248,andre gray,0
21249,andre gray,0
21250,andre gray,0
21251,andre gray,0
21252,andre gray,0
21253,andre gray,0
21254,andre gray,0
21255,andre gray,1
21256,andre gray,7
21257,andre gray,1
21258,andre gray,1
21259,andre gray,5
21260,andre gray,2
21261,andre gray,1
21262,andre gray,7
21263,andre gray,2
21264,andre gray,2
21265,andre gray,9
21266,andre gray,8
21267,andre gray,1
21268,andre gray,1
21269,andreas christensen,0
21270,andreas christensen,0
21271,andreas christensen,0
21272,andreas christensen,0
21273,andreas christensen,0
21274,andreas christensen,0
21275,andreas christensen,0
21276,andreas christensen,0
21277,andreas christensen,0
21278,andreas christensen,0
21279,andreas christensen,0
21280,andreas christensen,0
21281,andreas christensen,0
21282,andreas christensen,0
21283,andreas christensen,0
21284,andreas christensen,0
21285,andreas christensen,0
21286,andreas christensen,0
21287,andreas christensen,0
21288,andreas christensen,0
21289,andreas christensen,0
21290,andreas christensen,0
21291,andreas christensen,0
21292,andreas christensen,0
21293,andreas christensen,6
21294,andreas christensen,0
21295,andreas christensen,0
21296,andreas christensen,2
21297,andreas christensen,0
21298,andreas christensen,0
21299,andreas christensen,0
21300,andreas christensen,6
21301,andreas christensen,0
21302,andreas christensen,0
21303,andreas christensen,1
21304,andreas christensen,1
21305,andreas christensen,6
21306,andreas christensen,0
21307,andreas pereira,1
21308,andreas pereira,1
21309,andreas pereira,0
21310,andreas pereira,0
21311,andreas pereira,0
21312,andreas pereira,1
21313,andreas pereira,0
21314,andreas pereira,0
21315,andreas pereira,0
21316,andreas pereira,0
21317,andreas pereira,0
21318,andreas pereira,0
21319,andreas pereira,0
21320,andreas pereira,0
21321,andreas pereira,0
21322,andreas pereira,0
21323,andreas pereira,0
21324,andreas pereira,1
21325,andreas pereira,0
21326,andreas pereira,1
21327,andreas pereira,0
21328,andreas pereira,0
21329,andreas pereira,0
21330,andreas pereira,2
21331,andreas pereira,0
21332,andreas pereira,0
21333,andreas pereira,3
21334,andreas pereira,0
21335,andreas pereira,12
21336,andreas pereira,0
21337,andreas pereira,0
21338,andreas pereira,1
21339,andreas pereira,1
21340,andreas pereira,1
21341,andreas pereira,1
21342,andreas pereira,0
21343,andreas pereira,0
21344,andreas pereira,1
21345,andrew robertson,11
21346,andrew robertson,7
21347,andrew robertson,9
21348,andrew robertson,5
21349,andrew robertson,2
21350,andrew robertson,7
21351,andrew robertson,2
21352,andrew robertson,6
21353,andrew robertson,8
21354,andrew robertson,0
21355,andrew robertson,2
21356,andrew robertson,12
21357,andrew robertson,7
21358,andrew robertson,6
21359,andrew robertson,0
21360,andrew robertson,11
21361,andrew robertson,2
21362,andrew robertson,6
21363,andrew robertson,6
21364,andrew robertson,1
21365,andrew robertson,5
21366,andrew robertson,9
21367,andrew robertson,5
21368,andrew robertson,2
21369,andrew robertson,2
21370,andrew robertson,9
21371,andrew robertson,8
21372,andrew robertson,13
21373,andrew robertson,5
21374,andrew robertson,1
21375,andrew robertson,2
21376,andrew robertson,8
21377,andrew robertson,1
21378,andrew robertson,6
21379,andrew robertson,6
21380,andrew robertson,14
21381,andrew robertson,1
21382,andrew robertson,6
21383,andrew surman,3
21384,andrew surman,2
21385,andrew surman,2
21386,andrew surman,0
21387,andrew surman,0
21388,andrew surman,2
21389,andrew surman,0
21390,andrew surman,0
21391,andrew surman,0
21392,andrew surman,0
21393,andrew surman,1
21394,andrew surman,0
21395,andrew surman,0
21396,andrew surman,2
21397,andrew surman,0
21398,andrew surman,2
21399,andrew surman,2
21400,andrew surman,3
21401,andrew surman,2
21402,andrew surman,2
21403,andrew surman,0
21404,andrew surman,0
21405,andrew surman,0
21406,andrew surman,2
21407,andrew surman,2
21408,andrew surman,2
21409,andrew surman,0
21410,andrew surman,2
21411,andrew surman,2
21412,andrew surman,3
21413,andrew surman,0
21414,andrew surman,0
21415,andrew surman,0
21416,andrew surman,0
21417,andrew surman,0
21418,andrew surman,0
21419,andrew surman,0
21420,andrew surman,0
21421,andriy yarmolenko,1
21422,andriy yarmolenko,0
21423,andriy yarmolenko,1
21424,andriy yarmolenko,1
21425,andriy yarmolenko,13
21426,andriy yarmolenko,3
21427,andriy yarmolenko,5
21428,andriy yarmolenko,2
21429,andriy yarmolenko,1
21430,andriy yarmolenko,0
21431,andriy yarmolenko,0
21432,andriy yarmolenko,0
21433,andriy yarmolenko,0
21434,andriy yarmolenko,0
21435,andriy yarmolenko,0
21436,andriy yarmolenko,0
21437,andriy yarmolenko,0
21438,andriy yarmolenko,0
21439,andriy yarmolenko,0
21440,andriy yarmolenko,0
21441,andriy yarmolenko,0
21442,andriy yarmolenko,0
21443,andriy yarmolenko,0
21444,andriy yarmolenko,0
21445,andriy yarmolenko,0
21446,andriy yarmolenko,0
21447,andriy yarmolenko,0
21448,andriy yarmolenko,0
21449,andriy yarmolenko,0
21450,andriy yarmolenko,0
21451,andriy yarmolenko,0
21452,andriy yarmolenko,0
21453,andriy yarmolenko,0
21454,andriy yarmolenko,0
21455,andriy yarmolenko,0
21456,andriy yarmolenko,0
21457,andriy yarmolenko,0
21458,andriy yarmolenko,0
21459,andros townsend,3
21460,andros townsend,2
21461,andros townsend,2
21462,andros townsend,2
21463,andros townsend,3
21464,andros townsend,3
21465,andros townsend,1
21466,andros townsend,2
21467,andros townsend,2
21468,andros townsend,2
21469,andros townsend,7
21470,andros townsend,2
21471,andros townsend,3
21472,andros townsend,14
21473,andros townsend,2
21474,andros townsend,2
21475,andros townsend,6
21476,andros townsend,9
21477,andros townsend,3
21478,andros townsend,2
21479,andros townsend,3
21480,andros townsend,2
21481,andros townsend,7
21482,andros townsend,5
21483,andros townsend,3
21484,andros townsend,2
21485,andros townsend,2
21486,andros townsend,2
21487,andros townsend,1
21488,andros townsend,5
21489,andros townsend,3
21490,andros townsend,1
21491,andros townsend,3
21492,andros townsend,2
21493,andros townsend,1
21494,andros townsend,1
21495,andros townsend,13
21496,andros townsend,7
21497,andre filipe tavares gomes,0
21498,andre filipe tavares gomes,0
21499,andre filipe tavares gomes,0
21500,andre filipe tavares gomes,0
21501,andre filipe tavares gomes,0
21502,andre filipe tavares gomes,0
21503,andre filipe tavares gomes,0
21504,andre filipe tavares gomes,0
21505,andre filipe tavares gomes,3
21506,andre filipe tavares gomes,2
21507,andre filipe tavares gomes,2
21508,andre filipe tavares gomes,3
21509,andre filipe tavares gomes,3
21510,andre filipe tavares gomes,1
21511,andre filipe tavares gomes,2
21512,andre filipe tavares gomes,5
21513,andre filipe tavares gomes,2
21514,andre filipe tavares gomes,1
21515,andre filipe tavares gomes,1
21516,andre filipe tavares gomes,2
21517,andre filipe tavares gomes,1
21518,andre filipe tavares gomes,2
21519,andre filipe tavares gomes,1
21520,andre filipe tavares gomes,2
21521,andre filipe tavares gomes,9
21522,andre filipe tavares gomes,2
21523,andre filipe tavares gomes,3
21524,andre filipe tavares gomes,1
21525,andre filipe tavares gomes,1
21526,andre filipe tavares gomes,5
21527,andre filipe tavares gomes,2
21528,andre filipe tavares gomes,3
21529,andre filipe tavares gomes,2
21530,andre filipe tavares gomes,2
21531,andre filipe tavares gomes,0
21532,andre filipe tavares gomes,0
21533,andre filipe tavares gomes,0
21534,andre filipe tavares gomes,1
21535,andre schurrle,2
21536,andre schurrle,1
21537,andre schurrle,6
21538,andre schurrle,7
21539,andre schurrle,2
21540,andre schurrle,2
21541,andre schurrle,2
21542,andre schurrle,6
21543,andre schurrle,7
21544,andre schurrle,2
21545,andre schurrle,2
21546,andre schurrle,2
21547,andre schurrle,7
21548,andre schurrle,0
21549,andre schurrle,0
21550,andre schurrle,2
21551,andre schurrle,2
21552,andre schurrle,3
21553,andre schurrle,3
21554,andre schurrle,0
21555,andre schurrle,2
21556,andre schurrle,9
21557,andre schurrle,2
21558,andre schurrle,1
21559,andre schurrle,0
21560,andre schurrle,1
21561,andre schurrle,0
21562,andre schurrle,0
21563,andre schurrle,0
21564,andre schurrle,0
21565,andre schurrle,0
21566,andre schurrle,1
21567,andre schurrle,1
21568,andre schurrle,0
21569,andre schurrle,0
21570,andre schurrle,0
21571,andre schurrle,0
21572,andre schurrle,0
21573,andre-frank zambo anguissa,0
21574,andre-frank zambo anguissa,2
21575,andre-frank zambo anguissa,1
21576,andre-frank zambo anguissa,2
21577,andre-frank zambo anguissa,1
21578,andre-frank zambo anguissa,1
21579,andre-frank zambo anguissa,2
21580,andre-frank zambo anguissa,2
21581,andre-frank zambo anguissa,0
21582,andre-frank zambo anguissa,1
21583,andre-frank zambo anguissa,2
21584,andre-frank zambo anguissa,2
21585,andre-frank zambo anguissa,0
21586,andre-frank zambo anguissa,0
21587,andre-frank zambo anguissa,0
21588,andre-frank zambo anguissa,-1
21589,andre-frank zambo anguissa,0
21590,andre-frank zambo anguissa,0
21591,andre-frank zambo anguissa,0
21592,andre-frank zambo anguissa,0
21593,andre-frank zambo anguissa,0
21594,andre-frank zambo anguissa,0
21595,andre-frank zambo anguissa,0
21596,andre-frank zambo anguissa,0
21597,andre-frank zambo anguissa,0
21598,andre-frank zambo anguissa,0
21599,andre-frank zambo anguissa,1
21600,andre-frank zambo anguissa,2
21601,andre-frank zambo anguissa,1
21602,andre-frank zambo anguissa,0
21603,andre-frank zambo anguissa,1
21604,andre-frank zambo anguissa,2
21605,andre-frank zambo anguissa,2
21606,andre-frank zambo anguissa,3
21607,andre-frank zambo anguissa,3
21608,andre-frank zambo anguissa,3
21609,andre-frank zambo anguissa,2
